1688640108.2224689;ba:5d:55:16:f3:e4;Unknown OUI;eduroam
1688640131.107835;1e:07:b9:7a:13:81;Unknown OUI;LAN-Party
1688640131.108924;1e:07:b9:7a:13:81;Unknown OUI;darmstadt.freifunk.net
1688640131.109958;1e:07:b9:7a:13:81;Unknown OUI;eduroam
1688640131.1110213;1e:07:b9:7a:13:81;Unknown OUI;FRITZ!Box 7490
1688640131.1123114;1e:07:b9:7a:13:81;Unknown OUI;WIFI@DB
1688640131.113308;1e:07:b9:7a:13:81;Unknown OUI;WIFIonICE
1688640131.1144571;1e:07:b9:7a:13:81;Unknown OUI;www.bieberlan.de
1688640131.1154373;1e:07:b9:7a:13:81;Unknown OUI;ESPap
1688640131.1164322;1e:07:b9:7a:13:81;Unknown OUI;feldmann
1688640131.1199155;1e:07:b9:7a:13:81;Unknown OUI;darmstadt.freifunk.net
1688640131.120958;1e:07:b9:7a:13:81;Unknown OUI;eduroam
1688640131.1264522;1e:07:b9:7a:13:81;Unknown OUI;FRITZ!Box 7490
1688640131.127414;1e:07:b9:7a:13:81;Unknown OUI;WIFI@DB
1688640131.2363749;e2:eb:6a:39:ea:27;Unknown OUI;WIFI@DB
1688640131.2374413;e2:eb:6a:39:ea:27;Unknown OUI;WIFIonICE
1688640131.2385442;e2:eb:6a:39:ea:27;Unknown OUI;www.bieberlan.de
1688640131.2395525;e2:eb:6a:39:ea:27;Unknown OUI;ESPap
1688640131.2405736;e2:eb:6a:39:ea:27;Unknown OUI;feldmann
1688640131.2426114;e2:eb:6a:39:ea:27;Unknown OUI;LAN-Party
1688640131.2448559;e2:eb:6a:39:ea:27;Unknown OUI;eduroam
1688640131.2459407;e2:eb:6a:39:ea:27;Unknown OUI;FRITZ!Box 7490
1688640131.2469547;e2:eb:6a:39:ea:27;Unknown OUI;WIFI@DB
1688640131.2479916;e2:eb:6a:39:ea:27;Unknown OUI;WIFIonICE
1688640131.2811975;e2:eb:6a:39:ea:27;Unknown OUI;feldmann
1688640134.5985081;02:b0:b6:b7:bf:fc;Unknown OUI;eduroam
1688640134.6518638;02:b0:b6:b7:bf:fc;Unknown OUI;eduroam
1688640134.728373;a4:83:e7:74:23:de;Apple, Inc.;eduroam
1688640134.735825;a4:83:e7:74:23:de;Apple, Inc.;eduroam
1688640134.7549329;a4:83:e7:74:23:de;Apple, Inc.;eduroam
1688640134.7652886;a4:83:e7:74:23:de;Apple, Inc.;eduroam
